id	text	metadata	region_main_id	region_main	region_sub_id	region_sub	date_str	date_min	date_max	date_circa
152528	αγαθηι τυχηι. επριατο θειοχαρης νικεα παρα θεοδωρου του πολεμωνος την οικ[ι]αν ηι γειτων μεννεας ασανδρου και θεοδωρος αυτος και νικανωρ επικρατους χρυσων τριακοσιων. βεβαιωτης δημονικος ριχνου. μαρτυρες στησιλεως οργεως αριστογενης αστινου επι ιερεως του ασκληπιου ερ[μαγ]ορα επι επιστατου αισχυλου.	Makedonia (Edonis) — Amphipolis: Mesolakkia — 351/350 BC — Demitsas, Hē Makedonia 848 — SEG 41.562	1692	Northern Greece (IG X)	1485	Macedonia 	 351/350 BC 	-351.0	-350.0	0.0
226577	γαλλου μαριανου επιστρατηγου θηβαιδο[ς] στρατηγουντος του νομου διοσκορου γενεσια αδριανου η πολις.	Eg. — Latopolis (Isna) — after 130 AD	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 after 130 AD	130.0	130.0	0.0
30483	βιδεοι επι δαμο[κλεους] του [ τ]ου [κα]ι φιλοκ[ρατους] [----]ρι[--]τ[-] το β καλλιμαχο[ς ---]κλεου[ς] κλεων φιλοστρατος [---ιπ]που γαιος ιουλιος καλ[-]τικελω [κασεν] [--------]ρατου.	Lakonike — Sparta — ca. 135 AD	1690	Peloponnesos (IG IV-[VI])	1658	Lakonia and Messenia (IG V,1) 	 ca. 135 AD	135.0	135.0	1.0
238991	[επι -- αρχοντος εν δελφοις ιερομνημονουντων αιτωλω]ν φι[λιπ]που λαμιεος σιμαργου [---. ---. χιου πλειστ]αινου δελφων τελεδαμου εμμενιδα [------ γραμματευοντος --- θ]αυμακου πυθιοις επειδη παρα[γενομενος προς τους ιερομνημονας ο αγωνοθετης θηβαιων παρε]καλεσεν τους αμφικτιονας οπως αν [ως καλλιστα συντεληται α θυσια τωι διονυσωι τωι καδμειωι τ]αν τριετηριδων και γενηται εν [ταις καθηκουσαις ημεραις α πανηγυρις και --- ο αγων των τραγωι]δων αναγραψαι τα δογματα τα [περι τουτων και προτερον δεδογμενα εις ταν οικιαν των θηβαιων ειμ]εν δε αυτα και εν παραδοσει καθως [παρακαλει το κοινον των τεχνιτων]. [επι γ--α αρχοντος εν δελφοις πυλαιας οπωρινης εδοξεν τοις αμφικτ]ιοσιν οπως αν η θυσια τωι διονυσωι [τωι καδμειωι ως καλλιστα συντεληται καθως παρακαλει το κο]ινον των τεχνιτων των εις ισθμον [και νεμεαν συντελουντων τους αμφικτιονας επιμελεισθαι του]ς ιερομνημονας οι αν ωσιν εν τωι [συνεδριωι των δογματων των αναγεγραμμενων εν τωι κα]δμειωι εν] θηβαις υπερ του[των] [οπως ------------ το κοινον τω]ν τεχνιτω[ν ---] [-----σιν------------ αναγραφη]ναι εν τωι ιερωι παρα τον σ[ηκον της σεμελης και τα προτερον δεδογμενα ει]ναι δε και ασφαλειαν και ασυλιαν πασι τ[οις τεχνιταις τοις επι την πανηγυριν και την θυσια]ν των τριετηριδων πενθ ημερας πορευ[ομενοις εν τουτοις ενγεγραμμενοις κριτηριοις κ]αι εως αν η πανηγυρις γινηται και αυτοις [και πασι τοις συνεργαζομενοις αυτοις πα]νταχου εαν δε τις παρα ταυτα αγηι τινα η ρυσιαζηι [υποδικος εστω εν αμφικτιοσιν] ειναι δε και το ιερον του διονυσου του καδμειου [το εν θηβαις απο παντων α]συλον καθαπερ και το εν δελφοις την δε θυσιαν και εκεχε[ιριαν αναγορευσαι ε]πι τας πολεις την τε των θηβαιων πολιν και τους τεχνιτας κ[αι τους αει οικονο]μουντας τα κατα το ιερον τον τε ιερεα του διονυσου και τους επιμελ[ητας υπο του κοινου τω]ν τεχνιτων ειρημενους και τον αγωνοθετην θηβαιων αναγραψαι δε τον [γραμματεα τουτο] το ψηφισμα εν στηλαις δυσιν και αναθειναι την μεν εν δελφοις εν τω[ι ιερωι του απολλωνο]ς οπου αν δοκηι εν καλλιστωι ειναι την δε εν θηβαις παρα τον σηκο[ν της σεμελης αν]αθειναι δε και των αλλων ιερων οπου αν δοκηι [ε]ν καλλιστωι εινα[ι]. επι νικαρχου αρχοντος ε[ν δελφοις πυλαιας] οπωρινης εδοξεν τοις αμφικτιοσιν επειδη α πολις των θηβαιων κα[ι οι τεχνιται οι εις ι]σθμον και νεμεαν συντελουντες παρεκαλεσαν τους αμφικτιονας το τε [ιερον του διονυσου α]συλον ποιησαι και επιμελειαν ποιησασθαι τας α[σ]φαλειας και του αγω[νος οπως κα η θυσια των] τριετηριδων ως καλλιστα συντεληται τωι διονυσωι τωι καδμ[ειωι και γενηται εν αμεραις πλει]ονεσσι αι τις κα των αυληταν η των χορευταν η των τραγωι[δων η των κωμωιδων προσνε]μηθεντων εις τας τριετηριδας υπο των τεχνιταν μη αγωνιζητα[ι τους προστεταγμενους αγων]ας κατα τον νομον τας πολιος των θηβαιων αλλα υγιαινων λιπη[ι μη ειμεν αυτωι μηδαμου ασφ]αλειαν μηδε τοις συνεργαζομενοις αυτωι μητε πολεμου μητε ει[ρηνας μηδε ασυλιαν αλλα οπως κ]α ζαμιωθη υπο του αγωνοθετα και αγωγιμος εστω πανταχοθεν [εις θηβας και μη το κοινον μηδεμι]αν ζαμια[ν α]φεληται τον εζαμ[ιωμ]ενον --------------------------------------------------------------.	Phokis — Delphi — 217-212 BC — SGDI 2532	1698	Central Greece (IG VII-IX)	1272	Delphi 	 217-212 BC 	-217.0	-212.0	0.0
352584	ηρακλειτον [---- βιωσαντα] καλως και δι[καιως ανεστησαν οι] φιλο[ι] ευκρατ[---------].	Ionia — Priene — 1st c. BC at the earliest — IvPriene (1906) 280	1702	Asia Minor	1688	Ionia	 1st c. BC at the earliest 	-100.0	-1.0	0.0
276340	τον δημον τ[ον] ρωμαιον ο δημος ο σιδητω[ν].	Pamph. — Side (Eski Adalia-Selimiye) — late 3rd/early 4th c. AD — Side Kitabeleri (1965) 9, 91 — AnnÉp (1966) 454	1702	Asia Minor	1651	Pamphylia	 late 3rd/early 4th c. AD 	251.0	350.0	0.0
334601	συρισσκας.	Sikelia (Aeolian Islands) — Lipara (Lipari) — Meligunìs Lipára 11,1 (2001) p. 394 — SEG 51.1308	1696	Sicily, Italy, and the West (IG XIV)	1686	Sicily, Sardinia, and neighboring Islands	 Meligunìs Lipára 11,1 (2001) p. 394 	1.0	1.0	0.0
289	[επι τες μιας και εικοστες αρχες ει προτ]ονικος εκ κεραμεον επιχαρος [εγραμματευε ελλενοταμιας ε ν -----μ]αχος χαριδεμο χσυπεταιον [ιονικος φορος] ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- [νεσιοτικος φορος] ------------------------------------------------------------ -------------------------------------------------------------------------------------------------------------------------------------------------------------------------- [ελλεσποντιος φορος] -------------------------------------------------------------------------------------------------------------------------------------------------------------------------- [λα]μπονειες ---- [λα]μπονειες [επ]ιφορας ---- [αβ]υδενοι 0 [δα]σκυλειον [εν] προποντιδι ---- [δα]σκυλειανοι [επ]ιφορας [κα]λχεδονιοι ---- [καλχ]εδονιοι [επιφορ]ας ---------------------------------------------------------------------------------------------------------------------------------------------------------------- [θραικιος φορος] ---------------------------------------------------------------------- 0 νεοπολιται με[ν]δ[α]ιον 0 σπαρτολι[οι] 0 μενδαιοι 0 μαρονιται 0 ικιοι 0 σερμυλιες 0 σαναιοι 0 σερμαιοι 0 σκιαθιοι 0 στρεφσαιοι νεοπολιται παρ αντισαραν θυσσιοι ---- φεγετιοι αινεαται πεπαρ[εθι]οι ---------- [ποτειδεατ]αι ---------- [μεκυπερνα]ιοι [διες εκ το α]θο -------------------------------------------------- [σαμοθραικε]ς -------------------- 0[ικαια] πα[ρα αβδε]ρα 0 θασ[ιοι] 0 ασσε[ριται] 0 σκαβ[λαιο]ι στολιοι 0 σιγγιοι πολες αυται φορον ταχσαμεναι 0 αιολιται 0 γαλαιοι 0 μιλκο[ριοι] 0 αμ[οργιοι] 0 κ[ασιοι] 0 κα[λλιπολιται] 0 σαρ[ταιοι] 0 ετ[εοκαρπαθιοι] 0 φα[ρβελιοι] 0 [χεδρολιοι] 0 πλευ[μες] πολες ας [οι] ιδιοται ενε[γ]ραφσαν φορον φερεν 0 πιλορος 0 κλεοναι 0 σινος 0 διακρες απο χαλκιδεο[ν] 0 πιστασος 0 συμε τινδαιοι 0 κιθας σμιλλα γιγονος αισα 0 βυσβικος 0 οθορος ατακτος πολις 0 κυστιριοι.	Att. — stoich. — 434/3 a.	1701	Attica (IG I-III)	1700	Attica	 434/3 a.	-434.0	-433.0	0.0
230315	επιμελητευον[τος ιερεω]ς γ μουσω[νιου ρουφου].	Attica — Athens — ca. 150 AD — IG II² 5212 — Horos 10-12.1992-98.234, Appx. C — SEG 26.265	1701	Attica (IG I-III)	1700	Attica	 ca. 150 AD 	150.0	150.0	1.0
269260	[ερ]μας και δομνα η μητηρ απελλειναρ[ι]ω [τ]ω τεκνω γλυκυτατω μνημης χαριν.	Phryg., N. — Kotiaion (Kütahya) — Ortaca — 150-400 AD	1702	Asia Minor	1679	Phrygia	 150-400 AD	150.0	400.0	0.0
315817	θασιω[ν]. αρι[στο τελης].	Scythia Minor [Thasos] — Istros-Histria — ca. 325-317 BC — Canarache, Importul amforelor (1957) 76, 132	1697	Thrace and the Lower Danube (IG X)	1675	Scythia Minor 	 ca. 325-317 BC 	-325.0	-317.0	1.0
246283	παις ενθαδε κειμε διονυσιος ιασονος του ποτ ιερευσαντος θεου λογω θεω εοντι χριστω πανβασιληι ομοουσιω τριαδι σεπτη κεινος ενθαδε κειται παρα τραπεζαν αγιοφορον. εγω δη δ ετος εικοστον ογδοον ηνιοχησας χριστου διακονος μεγαλου τε νεως ιεροσολυμων πεπαυμε μοχθου βιου αδικηθεις ουκ αδικησας [α]λλ εγω αυθις αναστησομαι χριστου παροντος --παε υμνους δοξολογιας αναπεμπων. εκοιμηθη τη -- δυστρου.	Arab., Nabatene — Petra — 341 AD	1693	Greater Syria and the East	1668	Arabia	 341 AD	341.0	341.0	0.0
220106	αρσινοης θεας φιλαδελφου.	Eg. — Unk. Prov. (Lower Egypt?) — Ptolemaic period	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 Ptolemaic period	-332.0	-31.0	0.0
333608	ο θρασυς ηρακλεης ονφαλην [αμ]φιπολ[-] ειρια και ταλαρω δμως αλοχω καταθρι. ον εν.	Italia — Assisium (Assisi) — 1st/early 2nd c. AD — MemAccLinc 23 (1979) 285, 10 — SEG 36.908 (date)	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 1st/early 2nd c. AD 	1.0	150.0	0.0
180308	ιερ[εως --------]ου ηρακων κρατ[ιππου ειπεν επ]ειδη συμβαινει σωσιστρατον θεοφιλου αθηναιον ευνουν ειναι τει πολει ωρωπιων και τω[ν] πολιτων τοις χρειαν εχουσιν εμ παντι καιρωι το συμφερον πραττειν δεδοχθαι τει βουλει και τωι δημωι σωσιστρατον προξενον ειναι της πολεως ωρωπιων αυτον και εκγονους κα[ι] ειναι αυτοις γης και οικιας ενκτησιν και ισοτελειαν και ασφαλειαν και ασυλιαν και κατα γην και κατα θαλατταν και πολεμου και ειρηνης και ταλλα παν[τα] καθαπερ τοις αλλοις προξενοις [κ]αι ευεργεταις γεγραπται.	Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 241	1698	Central Greece (IG VII-IX)	1691	Megaris, Oropia, and Boiotia (IG VII) 	 ca. 240-180 BC 	-240.0	-180.0	1.0
269506	τιβεριος κλαυδιος ---.	Phryg. — Synnada (Şuhut) — Hallaç — 1st c. AD	1702	Asia Minor	1679	Phrygia	 1st c. AD	1.0	100.0	0.0
238749	[δελφδι εδωκαν ------------]κου μεγαρε[ι] α[υ]τωι και εκγονο[ις πρ]οξε[νιαν] [πρ]ο[μ]αντειαν προεδρ[ια]ν [προδικιαν] [ασυλιαν α]τελει[α]ν π[α]ντων και ταλλα οσα κα]ι το[ις αλλοις προξενοις] [και ευεργε]ται[ς]. αρχοντος ευδοκου [β]ουλευ[οντω]ν νικια αλ[κα]μεν[ευ]ς αι[σ]χρι[ω]ν[δα].	Phokis — Delphi — ca. 235/4 BC?	1698	Central Greece (IG VII-IX)	1272	Delphi 	 ca. 235/4 BC?	-235.0	-234.0	1.0
